id,create_id_in_set,create_id_in_where
1818,13685131,94504727
1819,13685131,94504727
774,13685131,94504727
2696,13685131,94504727
1063,13685131,94504727
2012,13685131,94504727
1839,13685131,94504727
197,13685131,94504727
365,13685131,94504727
945,13685131,94504727
1630,13685131,94504727
946,13685131,94504727
773,13685131,94504727
1710,13685131,94504727
726,13685131,94504727
529,13685131,94504727
530,13685131,94504727
760,13685131,94504727
761,13685131,94504727
2223,13685131,94504727
419,13685131,94504727
2099,13685131,94504727
1895,13685131,94504727
1709,13685131,94504727
2216,13685131,94504727
576,13685131,94504727
586,13685131,94504727
2218,13685131,94504727
1690,13685131,94504727
2475,13685131,94504727
902,13685131,94504727
763,13685131,94504727
837,13685131,94504727
2172,13685131,94504727
647,13685131,94504727
1947,13685131,94504727
2013,13685131,94504727
2015,13685131,94504727
643,13685131,94504727
2167,13685131,94504727
957,13685131,94504727
769,13685131,94504727
2291,13685131,94504727
2537,13685131,94504727
1882,13685131,94504727
524,13685131,94504727
1409,13685131,94504727
839,13685131,94504727
1627,13685131,94504727
714,13685131,94504727
645,13685131,94504727
777,13685131,94504727
1487,13685131,94504727
1589,13685131,94504727
717,13685131,94504727
718,13685131,94504727
1298,13685131,94504727
1831,13685131,94504727
2688,13685131,94504727
1827,13685131,94504727
1423,13685131,94504727
2021,13685131,94504727
1105,13685131,94504727
1886,13685131,94504727
2106,13685131,94504727
319,13685131,94504727
771,13685131,94504727
780,13685131,94504727
2417,13685131,94504727
642,13685131,94504727
2010,13685131,94504727
374,13685131,94504727
1880,13685131,94504727
2364,13685131,94504727
967,13685131,94504727
966,13685131,94504727
2631,13685131,94504727
1949,13685131,94504727
373,13685131,94504727
